#XML <!--Created by Liquid XML Data Binding Libraries (www.liquid-technologies.com) for John Unwin--> <kaitns:Product xmlns:xs="http://www.w3.org/2001/XMLSchema-instance" xmlns:kaitns="http://www.kaitrade.com/KA" Src="F.US.NDM11" IDSrc="KTACQG" Sym="ND" Exch="CME" CFI="FXXXXX" TradeVenue="KTACQG" LongName="F.US.NDM11" Mnemonic="F.US.NDM11" TickSize="0.25" ContractSize="1" NumberDecimalPlaces="0" PriceFeedQuantityMultiplier="1" TickValue="25" Commodity="ND" GenericName="F.NDM1"/>
KTACQG,98,634426870804920000,F.US.NDM11,0,3,,0,2310,2306,0,2310.25,0,63442687286624000000
KTACQG,99,634426873091360000,F.US.NDM11,0,3,,0,2308.5,2308.5,0,2309,0,63442687336616000000
KTACQG,100,634426874384800000,F.US.NDM11,0,3,,0,2308,2307.5,0,2308,0,63442687593536000000
KTACQG,101,634426874384800000,F.US.NDM11,0,3,,0,2308,2307.5,0,2310,0,63442687610960000000
KTACQG,102,634426876132920000,F.US.NDM11,0,3,,0,2308,2309,0,2308.5,0,634426876180200000
KTACQG,103,634426879004240000,F.US.NDM11,0,3,,0,2308,2306,0,2305.5,0,63442688087308000000
KTACQG,104,634426880972800000,F.US.NDM11,0,3,,0,2310,2305,0,2311.25,0,63442688425456000000
KTACQG,105,634426880972800000,F.US.NDM11,0,3,,0,2310,2305,0,2312,0,63442688428668000000
KTACQG,106,634426884652680000,F.US.NDM11,0,3,,0,2311,2309,0,2312,0,63442688647860000000
KTACQG,107,634426892185000000,F.US.NDM11,0,3,,0,2311,2310,0,2309.75,0,63442689222644000000
KTACQG,108,634426896520160000,F.US.NDM11,0,3,,0,2308,2307.5,0,2307.5,0,63442689660928000000
KTACQG,109,634426896520160000,F.US.NDM11,0,3,,0,2308,2307.5,0,2306.5,0,63442689669340000000
KTACQG,110,634426896520160000,F.US.NDM11,0,3,,0,2312,2307.5,0,2312.25,0,63442690274880000000
KTACQG,111,634426896520160000,F.US.NDM11,0,3,,0,2313,2307.5,0,2314,0,63442690284480000000
KTACQG,112,634426896520160000,F.US.NDM11,0,3,,0,2313,2307.5,0,2315,0,63442690299612000000
KTACQG,113,634426903517800000,F.US.NDM11,0,3,,0,2313,2313,0,2312.5,0,63442690351780000000
KTACQG,114,634426905861560000,F.US.NDM11,0,3,,0,2312,2312,0,2312.5,0,63442690683536000000
KTACQG,115,634426905861560000,F.US.NDM11,0,3,,0,2312,2312,0,2313,0,63442690698672000000
KTACQG,116,634426914637040000,F.US.NDM11,0,3,,0,2318,2317,0,2316.5,0,63442691464492000000
KTACQG,117,634426915026720000,F.US.NDM11,0,3,,0,2318,2316,0,2315,0,63442691507464000000
KTACQG,118,634426915026720000,F.US.NDM11,0,3,,0,2318,2316,0,2315.5,0,63442691515804000000
KTACQG,119,634426915026720000,F.US.NDM11,0,3,,0,2318,2316,0,2316,0,63442691525824000000
KTACQG,120,634426915309520000,F.US.NDM11,0,3,,0,2318,2315.5,0,2315.5,0,63442691589624000000
KTACQG,121,634426916567760000,F.US.NDM11,0,3,,0,2314,2314,0,2314,0,63442691699988000000
KTACQG,122,634426916567760000,F.US.NDM11,0,3,,0,2314,2314,0,2314.5,0,63442691719748000000
KTACQG,123,634426916567760000,F.US.NDM11,0,3,,0,2314,2314,0,2315,0,63442691737776000000
KTACQG,124,634426929871080000,F.US.NDM11,0,3,,0,2314,2311.5,0,2310,0,63442692989380000000
KTACQG,125,634426930656200000,F.US.NDM11,0,3,,0,2314,2309,0,2310,0,63442693234996000000
